,Employee_ID,Department,Age,Salary,Experience,Gender
8492,8493,Data Analyst,46,107413,22,Female
8493,8494,Tester,42,142794,1,Female
8494,8495,AI Architect,37,53100,2,Female
8495,8496,Data Scientist,33,75309,5,Female
8496,8497,Developer,25,137922,24,Female
8497,8498,AI Architect,35,50150,6,Female
8498,8499,HR,32,152846,23,Male
8499,8500,Data Analyst,43,51150,7,Female
8500,8501,Data Analyst,25,39524,2,Male
8501,8502,HR,42,178825,13,Female
8502,8503,HR,44,155578,11,Male
8503,8504,Developer,34,168340,16,Female
8504,8505,Developer,43,157999,11,Male
8505,8506,HR,46,131769,12,Male
8506,8507,Tester,46,157035,13,Female
8507,8508,HR,48,62140,12,Female
8508,8509,Tester,36,155975,17,Male
8509,8510,Data Analyst,21,176402,12,Female
8510,8511,Data Scientist,46,105048,21,Female
8511,8512,Data Analyst,50,196751,19,Male
8512,8513,HR,26,62859,11,Male
8513,8514,Data Scientist,29,114630,10,Male
8514,8515,Tester,22,195502,21,Female
8515,8516,Data Scientist,21,140594,24,Male
8516,8517,AI Architect,53,102842,19,Male
8517,8518,Tester,19,65533,17,Female
8518,8519,Developer,50,106353,22,Male
8519,8520,Data Analyst,26,96722,9,Male
8520,8521,Developer,49,30661,18,Male
8521,8522,Developer,38,179756,15,Male
8522,8523,AI Architect,33,103323,22,Female
8523,8524,Data Analyst,39,197220,1,Female
8524,8525,Tester,19,109157,18,Female
8525,8526,Data Analyst,55,117350,1,Male
8526,8527,Data Scientist,29,96961,3,Male
8527,8528,AI Architect,37,117095,19,Male
8528,8529,Data Scientist,36,40472,4,Female
8529,8530,Data Scientist,47,180970,21,Male
8530,8531,Data Scientist,26,50694,16,Male
8531,8532,Developer,36,117386,4,Female
8532,8533,HR,57,49177,12,Female
8533,8534,Data Scientist,18,30761,14,Male
8534,8535,Developer,21,33098,2,Female
8535,8536,AI Architect,57,70125,20,Female
8536,8537,HR,35,71836,10,Female
8537,8538,Tester,24,123435,20,Female
8538,8539,Data Analyst,18,199327,1,Male
8539,8540,HR,29,30297,14,Male
8540,8541,Data Analyst,24,137006,13,Male
8541,8542,Developer,23,29439,4,Male
8542,8543,HR,24,108817,10,Female
8543,8544,Data Analyst,50,40104,0,Male
8544,8545,Data Analyst,26,196269,5,Female
8545,8546,Developer,36,111091,23,Male
8546,8547,Data Scientist,26,199104,8,Male
8547,8548,HR,42,57704,19,Female
8548,8549,Developer,18,47523,13,Female
8549,8550,Data Analyst,45,142357,16,Male
8550,8551,Developer,31,70755,8,Female
8551,8552,AI Architect,34,56268,13,Female
8552,8553,Data Analyst,51,161379,3,Male
8553,8554,Data Analyst,58,28665,5,Male
8554,8555,Data Analyst,51,158027,23,Male
8555,8556,HR,25,91492,21,Female
8556,8557,HR,42,160544,12,Male
8557,8558,Data Analyst,20,139342,20,Female
8558,8559,Data Scientist,36,123176,14,Male
8559,8560,AI Architect,33,49152,18,Male
8560,8561,HR,53,46083,24,Male
8561,8562,Data Analyst,41,177539,10,Female
8562,8563,Tester,18,190267,5,Female
8563,8564,Tester,59,124945,23,Female
8564,8565,HR,26,60941,0,Female
8565,8566,Data Analyst,29,192055,17,Male
8566,8567,HR,27,57767,7,Male
8567,8568,Data Analyst,25,134294,13,Female
8568,8569,Tester,25,184915,17,Male
8569,8570,Developer,26,167316,7,Male
8570,8571,Tester,40,156988,9,Female
8571,8572,Tester,48,177304,22,Female
8572,8573,AI Architect,31,145460,12,Female
8573,8574,AI Architect,57,92667,16,Female
8574,8575,Tester,28,88857,20,Female
8575,8576,Tester,59,71126,20,Female
8576,8577,Developer,58,182437,7,Male
8577,8578,Tester,31,84785,15,Female
8578,8579,Data Scientist,47,44761,15,Female
8579,8580,Data Scientist,29,126108,6,Female
8580,8581,AI Architect,23,29415,17,Male
8581,8582,AI Architect,55,96489,5,Male
8582,8583,AI Architect,27,159948,2,Female
8583,8584,HR,39,85612,6,Female
8584,8585,Data Scientist,52,182847,4,Male
8585,8586,Data Scientist,48,150593,8,Female
8586,8587,HR,54,137246,11,Male
8587,8588,Data Scientist,52,144763,24,Female
8588,8589,Data Analyst,46,59683,6,Female
8589,8590,Developer,34,179925,9,Female
8590,8591,HR,49,86643,2,Female
8591,8592,Data Scientist,52,151033,10,Female
8592,8593,AI Architect,18,43694,22,Male
8593,8594,Developer,21,126246,11,Female
8594,8595,Developer,49,177866,4,Male
8595,8596,Data Analyst,21,154767,21,Female
8596,8597,Data Scientist,40,42065,18,Male
8597,8598,Data Scientist,22,175695,12,Female
8598,8599,Data Scientist,25,94582,11,Male
8599,8600,Data Analyst,28,57958,21,Female
8600,8601,AI Architect,30,196316,11,Female
8601,8602,AI Architect,34,69311,20,Female
8602,8603,Data Scientist,28,181928,12,Female
8603,8604,HR,31,27345,3,Male
8604,8605,Developer,20,108638,19,Male
8605,8606,Developer,32,45151,6,Female
8606,8607,Developer,38,158079,17,Female
8607,8608,Data Analyst,54,156261,19,Male
8608,8609,HR,31,37036,13,Female
8609,8610,Developer,44,181036,0,Male
8610,8611,Data Analyst,44,76875,6,Male
8611,8612,Developer,50,173524,12,Female
8612,8613,Developer,47,87219,22,Female
8613,8614,Developer,46,147152,6,Female
8614,8615,HR,29,55022,8,Female
8615,8616,HR,57,111993,6,Female
8616,8617,Tester,48,147610,9,Female
8617,8618,Tester,59,28260,3,Female
8618,8619,AI Architect,35,77227,14,Female
8619,8620,Data Analyst,55,100234,20,Female
8620,8621,HR,56,79234,5,Male
8621,8622,Developer,54,90249,23,Female
8622,8623,Data Scientist,36,152250,9,Male
8623,8624,Tester,47,121718,17,Female
8624,8625,AI Architect,57,80103,13,Female
8625,8626,AI Architect,37,171195,15,Female
8626,8627,Tester,42,98907,8,Female
8627,8628,Data Scientist,40,169055,18,Male
8628,8629,AI Architect,40,49303,14,Female
8629,8630,Data Analyst,41,91397,19,Female
8630,8631,Developer,21,174659,1,Male
8631,8632,AI Architect,34,153512,24,Male
8632,8633,AI Architect,55,196483,6,Male
8633,8634,Data Analyst,55,56494,8,Female
8634,8635,Data Scientist,34,124358,3,Male
8635,8636,Tester,18,33983,10,Male
8636,8637,HR,18,125041,18,Female
8637,8638,HR,20,112609,16,Male
8638,8639,Tester,55,54818,8,Female
8639,8640,Tester,19,157571,24,Male
8640,8641,Data Analyst,33,138582,13,Male
8641,8642,AI Architect,36,44044,18,Male
8642,8643,Data Scientist,48,162853,13,Female
8643,8644,Data Scientist,33,173629,22,Female
8644,8645,Data Analyst,21,160823,2,Male
8645,8646,Developer,40,127202,1,Male
8646,8647,HR,59,53863,7,Male
8647,8648,Data Scientist,27,111687,7,Male
8648,8649,AI Architect,54,120656,22,Female
8649,8650,Data Analyst,19,123931,11,Female
8650,8651,Data Scientist,59,83363,21,Female
8651,8652,Developer,46,35776,17,Female
8652,8653,Developer,55,76728,19,Male
8653,8654,Data Analyst,57,118587,12,Female
8654,8655,Data Analyst,57,43790,23,Male
8655,8656,Tester,32,183426,18,Female
8656,8657,Developer,41,78728,3,Female
8657,8658,Developer,52,146858,2,Female
8658,8659,Data Analyst,45,180434,0,Female
8659,8660,Data Analyst,49,153858,7,Male
8660,8661,HR,42,155060,20,Male
8661,8662,AI Architect,41,126283,21,Male
8662,8663,Data Analyst,31,75453,6,Female
8663,8664,Data Analyst,36,133447,7,Male
8664,8665,HR,27,156759,14,Male
8665,8666,Data Scientist,26,139481,14,Female
8666,8667,Data Scientist,50,158870,14,Female
8667,8668,Data Scientist,21,126396,4,Male
8668,8669,Tester,24,198041,8,Male
8669,8670,Developer,22,111110,16,Male
8670,8671,Data Analyst,38,195163,0,Male
8671,8672,HR,39,127052,24,Female
8672,8673,Developer,44,88907,15,Male
8673,8674,Data Analyst,57,110011,14,Male
8674,8675,AI Architect,57,170073,23,Female
8675,8676,Tester,56,142248,0,Male
8676,8677,Tester,54,169620,22,Female
8677,8678,Data Scientist,48,141458,9,Male
8678,8679,Tester,41,99282,11,Male
8679,8680,Tester,27,26619,1,Female
8680,8681,HR,41,109279,7,Male
8681,8682,Developer,53,61199,7,Male
8682,8683,Data Scientist,22,97101,11,Female
8683,8684,Developer,31,69960,4,Female
8684,8685,Developer,35,78075,20,Female
8685,8686,Tester,25,103043,17,Female
8686,8687,Data Scientist,57,137159,14,Male
8687,8688,Data Analyst,42,60049,16,Female
8688,8689,AI Architect,52,184255,19,Male
8689,8690,AI Architect,37,74998,9,Female
8690,8691,Tester,41,140679,13,Male
8691,8692,Data Analyst,48,136063,8,Female
8692,8693,Developer,20,146963,7,Male
8693,8694,Data Scientist,50,152419,3,Male
8694,8695,AI Architect,44,124295,14,Male
8695,8696,Data Scientist,43,188594,3,Female
8696,8697,Data Analyst,28,69292,3,Male
8697,8698,AI Architect,41,33799,22,Female
8698,8699,Developer,49,111756,23,Male
8699,8700,Data Scientist,21,141085,3,Male
8700,8701,Tester,52,160972,20,Female
8701,8702,Developer,37,166886,9,Female
8702,8703,HR,53,118801,18,Female
8703,8704,Tester,53,162472,14,Male
8704,8705,Data Analyst,42,183203,3,Female
8705,8706,HR,52,152124,0,Female
8706,8707,HR,47,105221,19,Male
8707,8708,AI Architect,59,156884,3,Female
8708,8709,Developer,40,165795,19,Female
8709,8710,Data Scientist,47,148160,17,Female
8710,8711,HR,29,160900,1,Male
8711,8712,AI Architect,26,173380,1,Male
8712,8713,Tester,22,178205,14,Male
8713,8714,Data Scientist,58,114028,4,Male
8714,8715,Data Scientist,44,41433,0,Male
8715,8716,AI Architect,34,127470,2,Female
8716,8717,HR,26,112638,24,Female
8717,8718,HR,31,62834,20,Female
8718,8719,Tester,21,180408,17,Female
8719,8720,HR,18,175557,24,Male
8720,8721,AI Architect,45,49402,13,Female
8721,8722,Data Analyst,26,167942,13,Female
8722,8723,Data Scientist,28,144200,1,Male
8723,8724,HR,29,30087,16,Male
8724,8725,Data Analyst,35,109598,20,Female
8725,8726,Developer,27,140042,1,Female
8726,8727,Data Analyst,37,144972,13,Male
8727,8728,Tester,45,76825,19,Female
8728,8729,AI Architect,23,55875,13,Female
8729,8730,Data Analyst,58,52494,9,Female
8730,8731,Tester,29,35201,7,Male
8731,8732,Data Scientist,53,140719,23,Female
8732,8733,Developer,18,103196,13,Male
8733,8734,Data Scientist,47,198489,23,Female
8734,8735,AI Architect,45,77774,15,Male
8735,8736,Data Scientist,39,131458,2,Female
8736,8737,HR,31,77798,9,Male
8737,8738,HR,24,156191,23,Male
8738,8739,HR,56,66314,12,Male
8739,8740,AI Architect,58,55039,9,Male
8740,8741,HR,48,80480,10,Female
8741,8742,Data Analyst,44,123976,21,Female
8742,8743,Developer,26,192070,5,Female
8743,8744,Data Scientist,37,111535,21,Female
8744,8745,HR,45,120821,24,Male
8745,8746,HR,30,102310,5,Male
8746,8747,Data Scientist,42,110873,1,Female
8747,8748,Data Analyst,40,90664,14,Female
8748,8749,Tester,54,188917,12,Female
8749,8750,AI Architect,25,199180,0,Female
8750,8751,AI Architect,58,103294,13,Female
8751,8752,Data Scientist,29,148705,22,Male
8752,8753,HR,28,26132,7,Female
8753,8754,Tester,55,60694,0,Female
8754,8755,Developer,55,76698,4,Male
8755,8756,HR,50,98969,2,Female
8756,8757,Data Scientist,55,147021,15,Male
8757,8758,AI Architect,19,58130,1,Female
8758,8759,AI Architect,26,151517,21,Female
8759,8760,HR,25,101721,7,Female
8760,8761,Data Scientist,29,140433,23,Male
8761,8762,Tester,53,117375,1,Male
8762,8763,Data Scientist,27,86636,18,Female
8763,8764,HR,54,121104,11,Male
8764,8765,Data Scientist,29,81840,19,Male
8765,8766,Data Analyst,20,197572,14,Female
8766,8767,Data Analyst,36,101964,18,Female
8767,8768,Data Analyst,20,108209,17,Female
8768,8769,Data Scientist,42,180821,0,Male
8769,8770,Tester,59,196032,2,Male
8770,8771,Tester,42,33731,13,Male
8771,8772,Data Analyst,49,35510,22,Female
8772,8773,Data Analyst,43,65324,16,Female
8773,8774,Tester,22,162738,15,Female
8774,8775,HR,41,57416,22,Female
8775,8776,Developer,57,192220,11,Male
8776,8777,AI Architect,27,26720,9,Female
8777,8778,Developer,45,91977,5,Male
8778,8779,AI Architect,18,82437,19,Male
8779,8780,Data Scientist,33,171549,7,Female
8780,8781,Tester,46,141719,10,Male
8781,8782,Developer,57,107493,15,Male
8782,8783,Developer,32,85187,18,Female
8783,8784,Developer,59,44018,23,Male
8784,8785,Tester,47,77243,5,Female
8785,8786,Tester,23,71635,11,Male
8786,8787,Tester,34,45065,18,Female
8787,8788,Data Analyst,19,114599,3,Male
8788,8789,HR,53,154871,24,Male
8789,8790,HR,27,39439,4,Male
8790,8791,Data Analyst,39,46856,11,Male
8791,8792,Developer,24,171404,24,Female
8792,8793,Developer,50,133789,24,Male
8793,8794,Tester,35,96707,13,Female
8794,8795,Data Analyst,21,81074,1,Male
8795,8796,Developer,20,32955,16,Male
8796,8797,Tester,55,139162,14,Female
8797,8798,Data Scientist,30,97140,3,Female
8798,8799,Developer,21,32537,8,Male
8799,8800,Data Analyst,57,80317,7,Male
8800,8801,AI Architect,22,138606,22,Male
8801,8802,Tester,41,99263,20,Female
8802,8803,Data Scientist,46,184864,13,Male
8803,8804,HR,36,184137,6,Female
8804,8805,Data Analyst,38,177217,24,Female
8805,8806,AI Architect,38,98848,19,Female
8806,8807,AI Architect,27,139149,9,Female
8807,8808,Developer,35,196553,23,Female
8808,8809,Developer,59,80268,8,Female
8809,8810,Tester,32,165337,5,Male
8810,8811,Data Scientist,44,124106,12,Female
8811,8812,Developer,45,146856,9,Male
8812,8813,Data Analyst,56,137691,8,Female
8813,8814,AI Architect,23,118988,3,Female
8814,8815,Data Scientist,50,142784,2,Female
8815,8816,HR,30,191461,3,Male
8816,8817,Tester,47,75879,15,Male
8817,8818,HR,47,102299,0,Female
8818,8819,Data Scientist,51,76251,23,Male
8819,8820,HR,47,88489,16,Male
8820,8821,HR,31,119185,22,Male
8821,8822,HR,44,77536,2,Female
8822,8823,Data Analyst,24,104925,14,Male
8823,8824,Data Analyst,25,163548,2,Male
8824,8825,Tester,25,169794,4,Female
8825,8826,Data Analyst,58,154031,14,Female
8826,8827,Tester,41,154648,22,Male
8827,8828,HR,58,35892,10,Male
8828,8829,Tester,29,100068,19,Female
8829,8830,Tester,53,166680,10,Female
8830,8831,Data Analyst,52,150544,4,Female
8831,8832,HR,35,153710,5,Female
8832,8833,AI Architect,45,192913,22,Female
8833,8834,Data Analyst,23,46133,16,Male
8834,8835,Data Scientist,43,25072,2,Male
8835,8836,Tester,25,148446,9,Male
8836,8837,Data Scientist,20,54653,20,Male
8837,8838,Data Scientist,53,123808,11,Male
8838,8839,AI Architect,23,103519,19,Male
8839,8840,Data Scientist,52,54710,23,Male
8840,8841,Data Analyst,41,109908,11,Female
8841,8842,Data Analyst,22,36992,24,Male
8842,8843,Tester,48,172584,17,Male
8843,8844,Data Analyst,37,175808,3,Male
8844,8845,HR,57,97715,9,Female
8845,8846,Developer,58,105110,0,Female
8846,8847,AI Architect,33,128185,18,Male
8847,8848,Tester,32,137745,19,Female
8848,8849,Developer,55,133256,9,Female
8849,8850,AI Architect,49,35133,20,Female
8850,8851,Data Analyst,20,81876,24,Male
8851,8852,Developer,52,63997,8,Male
8852,8853,Developer,41,47104,10,Male
8853,8854,Tester,56,25490,8,Male
8854,8855,AI Architect,43,130723,5,Female
8855,8856,AI Architect,57,112219,8,Female
8856,8857,Data Analyst,35,67761,13,Male
8857,8858,AI Architect,58,114914,22,Male
8858,8859,Tester,33,81225,10,Female
8859,8860,Data Analyst,45,87257,14,Female
8860,8861,Tester,39,168184,22,Female
8861,8862,Tester,23,148756,12,Female
8862,8863,Data Scientist,31,95672,1,Female
8863,8864,Data Analyst,42,70639,11,Male
8864,8865,Data Analyst,35,194994,11,Male
8865,8866,Data Scientist,43,110640,16,Female
8866,8867,Tester,40,146146,24,Female
8867,8868,Developer,18,168648,14,Female
8868,8869,Data Analyst,56,111527,17,Male
8869,8870,Tester,25,49707,24,Female
8870,8871,Developer,49,79519,20,Male
8871,8872,AI Architect,18,194010,21,Male
8872,8873,Data Scientist,58,157053,23,Male
8873,8874,Developer,49,41199,17,Male
8874,8875,Data Analyst,23,115248,19,Male
8875,8876,Data Scientist,47,33331,21,Male
8876,8877,Developer,48,109892,0,Female
8877,8878,Developer,30,56380,17,Female
8878,8879,Data Analyst,19,90160,0,Female
8879,8880,HR,43,129856,8,Female
8880,8881,Data Scientist,26,54753,11,Female
8881,8882,HR,55,155868,13,Male
8882,8883,AI Architect,29,35130,21,Male
8883,8884,Tester,51,88965,15,Female
8884,8885,Tester,48,46893,20,Female
8885,8886,Developer,57,102513,24,Male
8886,8887,Developer,58,144742,7,Female
8887,8888,Tester,19,90124,12,Female
8888,8889,HR,45,76347,11,Male
8889,8890,HR,24,138186,4,Male
8890,8891,HR,41,91722,11,Female
8891,8892,AI Architect,32,121413,14,Female
8892,8893,Data Analyst,44,102763,12,Male
8893,8894,Tester,27,145835,11,Male
8894,8895,Tester,24,70366,22,Female
8895,8896,Developer,38,110822,8,Male
8896,8897,Data Analyst,53,57620,7,Male
8897,8898,Developer,36,83402,23,Female
8898,8899,Data Scientist,47,30201,12,Female
8899,8900,AI Architect,52,109150,5,Female
8900,8901,Data Analyst,41,180652,19,Female
8901,8902,AI Architect,51,191632,9,Male
8902,8903,AI Architect,27,123748,1,Female
8903,8904,Data Analyst,32,182799,11,Male
8904,8905,Data Analyst,56,194540,1,Female
8905,8906,Tester,53,113952,18,Female
8906,8907,Data Analyst,48,162107,6,Male
8907,8908,HR,41,141003,14,Female
8908,8909,Data Analyst,58,125840,10,Female
8909,8910,Developer,18,28203,12,Female
8910,8911,Tester,48,88672,9,Male
8911,8912,HR,52,138369,14,Female
8912,8913,Tester,26,100718,23,Female
8913,8914,Data Analyst,40,43188,20,Female
8914,8915,Data Analyst,32,36410,12,Female
8915,8916,AI Architect,39,73551,22,Male
8916,8917,HR,59,168604,4,Male
8917,8918,Developer,54,132253,17,Female
8918,8919,Data Analyst,52,89190,20,Male
8919,8920,AI Architect,23,195882,17,Male
8920,8921,Data Analyst,29,171927,20,Female
8921,8922,Tester,21,64330,11,Female
8922,8923,Developer,18,184744,19,Female
8923,8924,Data Analyst,48,159979,12,Male
8924,8925,Tester,29,138844,3,Male
8925,8926,Data Scientist,46,128513,4,Male
8926,8927,Data Analyst,28,44037,0,Male
8927,8928,AI Architect,46,150921,14,Male
8928,8929,AI Architect,22,152563,16,Female
8929,8930,Data Analyst,58,148182,12,Male
8930,8931,Developer,51,46971,19,Female
8931,8932,Tester,59,76072,18,Male
8932,8933,AI Architect,24,87527,7,Female
8933,8934,Developer,44,176182,16,Male
8934,8935,HR,21,191276,24,Female
8935,8936,Data Analyst,49,114753,20,Female
8936,8937,Developer,58,90970,0,Male
8937,8938,AI Architect,40,168213,6,Male
8938,8939,AI Architect,59,83208,19,Male
8939,8940,Tester,36,99574,6,Male
8940,8941,AI Architect,41,72917,14,Male
8941,8942,HR,29,138903,7,Female
8942,8943,HR,35,42079,13,Female
8943,8944,Data Analyst,57,116755,7,Male
8944,8945,Data Scientist,19,189560,16,Male
8945,8946,AI Architect,45,140519,1,Male
8946,8947,AI Architect,24,80347,23,Male
8947,8948,Data Scientist,43,102388,18,Female
8948,8949,HR,50,177449,13,Female
8949,8950,Tester,33,79282,4,Female
8950,8951,AI Architect,35,41010,21,Male
8951,8952,Tester,57,73152,19,Female
8952,8953,Developer,29,121748,17,Male
8953,8954,Developer,52,182525,22,Female
8954,8955,Developer,41,43205,12,Female
8955,8956,AI Architect,21,102721,23,Male
8956,8957,HR,58,139100,19,Female
8957,8958,Data Analyst,21,49274,0,Male
8958,8959,AI Architect,58,193456,22,Male
8959,8960,AI Architect,43,34202,12,Female
8960,8961,AI Architect,57,148238,21,Male
8961,8962,Developer,25,176180,4,Male
8962,8963,HR,37,180832,11,Male
8963,8964,Developer,43,72203,21,Male
8964,8965,AI Architect,42,153710,3,Male
8965,8966,Data Scientist,36,168109,3,Female
8966,8967,AI Architect,24,116582,5,Female
8967,8968,Data Scientist,36,163928,21,Female
8968,8969,Tester,31,166384,1,Male
8969,8970,Developer,55,138712,24,Male
8970,8971,AI Architect,53,81399,22,Female
8971,8972,Tester,49,42642,19,Female
8972,8973,HR,18,181664,17,Male
8973,8974,HR,53,163008,23,Female
8974,8975,Data Scientist,32,116803,18,Male
8975,8976,Data Scientist,50,74447,1,Female
8976,8977,Data Scientist,30,66069,0,Male
8977,8978,Data Scientist,36,63033,17,Male
8978,8979,HR,43,106729,17,Male
8979,8980,Developer,23,35574,7,Female
8980,8981,Data Analyst,37,173982,14,Female
8981,8982,Data Scientist,32,71067,6,Female
8982,8983,AI Architect,36,136103,21,Female
8983,8984,HR,50,119736,3,Female
8984,8985,AI Architect,45,144862,10,Male
8985,8986,Tester,19,175469,19,Male
8986,8987,AI Architect,21,181382,7,Female
8987,8988,Developer,50,135359,2,Male
8988,8989,HR,40,65015,7,Female
8989,8990,AI Architect,43,33411,23,Female
8990,8991,Developer,58,46363,16,Male
8991,8992,Tester,50,54812,18,Male
8992,8993,Tester,48,183685,23,Male
8993,8994,Developer,25,111858,9,Male
8994,8995,Data Analyst,38,105053,18,Male
8995,8996,Tester,51,169797,1,Male
8996,8997,Developer,21,138187,1,Female
8997,8998,AI Architect,33,94763,13,Male
8998,8999,HR,27,45445,3,Male
8999,9000,AI Architect,28,196073,1,Male
9000,9001,Data Scientist,53,81560,24,Female
9001,9002,AI Architect,27,176082,2,Male
9002,9003,Tester,43,25755,6,Female
9003,9004,AI Architect,47,178704,10,Female
9004,9005,Data Scientist,39,111946,19,Male
9005,9006,Data Scientist,30,74580,11,Female
9006,9007,Tester,59,99676,13,Male
9007,9008,Data Scientist,50,45905,21,Male
9008,9009,Data Scientist,31,146183,24,Male
9009,9010,Tester,52,99687,16,Female
9010,9011,AI Architect,52,142969,0,Female
9011,9012,HR,46,44051,9,Male
9012,9013,HR,55,111229,8,Female
9013,9014,Tester,52,196411,4,Male
9014,9015,HR,21,197004,12,Female
9015,9016,Data Analyst,28,53149,22,Male
9016,9017,Tester,44,168704,6,Female
9017,9018,Data Scientist,29,194715,18,Male
9018,9019,Developer,36,183628,15,Male
9019,9020,AI Architect,51,199718,4,Male
9020,9021,Data Scientist,26,70871,1,Male
9021,9022,AI Architect,52,115559,18,Female
9022,9023,Data Scientist,28,153854,19,Male
9023,9024,HR,44,102131,1,Female
9024,9025,AI Architect,50,121819,3,Male
9025,9026,Developer,24,155749,6,Female
9026,9027,Tester,48,174730,20,Male
9027,9028,Data Scientist,26,147742,4,Male
9028,9029,Developer,57,147416,14,Female
9029,9030,Data Scientist,37,117088,24,Female
9030,9031,Developer,20,138906,11,Male
9031,9032,HR,51,95102,24,Female
9032,9033,Data Analyst,37,42796,20,Male
9033,9034,HR,40,83932,4,Male
9034,9035,Tester,29,39151,15,Male
9035,9036,HR,42,64356,20,Male
9036,9037,AI Architect,44,166979,8,Male
9037,9038,Data Analyst,31,92160,8,Female
9038,9039,HR,28,88271,0,Male
9039,9040,HR,56,46627,5,Male
9040,9041,AI Architect,35,33269,21,Female
9041,9042,HR,52,55497,7,Female
9042,9043,Data Scientist,25,96250,4,Female
9043,9044,Developer,36,49326,24,Male
9044,9045,Data Analyst,55,45018,2,Male
9045,9046,Data Scientist,42,28233,24,Male
9046,9047,Tester,37,193193,14,Female
9047,9048,HR,44,175796,7,Male
9048,9049,Tester,37,182670,18,Female
9049,9050,Data Scientist,46,180326,24,Female
9050,9051,AI Architect,47,45413,16,Male
9051,9052,AI Architect,42,90222,5,Female
9052,9053,HR,38,72091,15,Female
9053,9054,Data Scientist,19,142146,1,Female
9054,9055,AI Architect,40,64142,0,Female
9055,9056,Tester,35,191590,17,Female
9056,9057,Tester,40,134704,23,Male
9057,9058,Developer,26,121404,4,Male
9058,9059,Data Analyst,19,38806,19,Male
9059,9060,Developer,33,27622,7,Female
9060,9061,Data Scientist,54,102729,19,Female
9061,9062,AI Architect,58,98296,20,Male
9062,9063,Tester,52,151973,5,Female
9063,9064,Tester,48,65395,0,Male
9064,9065,Tester,25,47950,21,Female
9065,9066,Developer,21,91562,24,Female
9066,9067,Developer,23,118954,18,Female
9067,9068,Data Scientist,26,155324,21,Male
9068,9069,HR,36,190062,5,Female
9069,9070,Tester,31,58712,7,Female
9070,9071,AI Architect,34,49366,8,Female
9071,9072,Developer,20,153906,5,Female
9072,9073,HR,27,72612,17,Male
9073,9074,HR,44,158436,17,Female
9074,9075,HR,54,62049,23,Female
9075,9076,Data Analyst,41,173217,11,Female
9076,9077,AI Architect,31,115275,11,Female
9077,9078,Data Scientist,28,140683,19,Male
9078,9079,Data Scientist,28,115716,16,Female
9079,9080,Developer,58,108645,20,Female
9080,9081,Developer,37,135565,18,Male
9081,9082,Tester,56,122415,16,Male
9082,9083,HR,20,27954,5,Female
9083,9084,Tester,54,185749,19,Female
9084,9085,HR,24,73423,18,Male
9085,9086,AI Architect,22,118100,18,Male
9086,9087,Data Scientist,41,177795,5,Male
9087,9088,AI Architect,32,74031,20,Female
9088,9089,Tester,42,162239,9,Male
9089,9090,AI Architect,46,114863,21,Male
9090,9091,Data Analyst,39,191958,22,Female
9091,9092,Data Analyst,47,136433,15,Male
9092,9093,Developer,31,190548,18,Male
9093,9094,Tester,31,199456,14,Male
9094,9095,HR,30,166262,15,Male
9095,9096,Tester,45,67756,17,Female
9096,9097,Tester,30,170248,5,Male
9097,9098,Developer,31,57992,16,Male
9098,9099,AI Architect,24,34034,13,Female
9099,9100,Tester,36,52620,10,Male
9100,9101,Developer,32,108574,18,Male
9101,9102,Tester,20,32195,13,Male
9102,9103,Data Scientist,46,61254,22,Male
9103,9104,HR,58,67735,24,Female
9104,9105,Tester,49,44417,2,Female
9105,9106,AI Architect,35,192130,17,Male
9106,9107,AI Architect,21,176867,12,Female
9107,9108,AI Architect,50,91750,23,Female
9108,9109,AI Architect,19,80586,6,Female
9109,9110,Data Analyst,28,37534,10,Female
9110,9111,Tester,46,36290,10,Male
9111,9112,HR,54,119641,21,Male
9112,9113,Tester,59,95192,23,Female
9113,9114,Data Scientist,18,55896,15,Male
9114,9115,Developer,28,103469,18,Female
9115,9116,AI Architect,29,127456,21,Male
9116,9117,Tester,51,118541,9,Male
9117,9118,HR,36,101024,24,Male
9118,9119,HR,44,73723,14,Male
9119,9120,Data Scientist,34,107179,3,Female
9120,9121,Data Analyst,49,58394,18,Female
9121,9122,HR,47,180911,6,Female
9122,9123,Data Analyst,23,74933,4,Female
9123,9124,Data Scientist,59,195366,24,Female
9124,9125,AI Architect,48,30711,2,Male
9125,9126,Data Analyst,56,134492,2,Female
9126,9127,AI Architect,20,191814,17,Female
9127,9128,HR,56,122507,11,Male
9128,9129,Developer,38,158639,6,Female
9129,9130,Data Analyst,57,176926,9,Male
9130,9131,Data Analyst,58,109277,19,Male
9131,9132,Tester,37,162732,10,Male
9132,9133,HR,40,184068,7,Male
9133,9134,HR,31,39315,16,Female
9134,9135,HR,22,136903,3,Female
9135,9136,Developer,42,36020,8,Male
9136,9137,Tester,18,96656,24,Male
9137,9138,Data Scientist,58,39596,1,Female
9138,9139,HR,35,106688,21,Female
9139,9140,Data Scientist,18,44598,17,Male
9140,9141,Data Scientist,26,102140,6,Male
9141,9142,Data Scientist,51,140898,10,Male
9142,9143,Tester,26,171819,9,Female
9143,9144,Data Analyst,56,160326,15,Female
9144,9145,Developer,30,49894,12,Male
9145,9146,HR,47,123597,13,Male
9146,9147,Developer,59,73182,8,Male
9147,9148,Tester,52,180558,17,Female
9148,9149,HR,48,53143,24,Female
9149,9150,Data Scientist,26,96357,4,Female
9150,9151,Data Analyst,36,107090,22,Male
9151,9152,Data Scientist,24,141399,18,Female
